title,genre,type,box-number,id,date-mostly-wrong
THE EYE,Horror,DVD,90,36640,2008
FANGORIA BLOOD DRIVE,Horror,DVD,90,36700,
ZOMBIE LAKE,Horror,DVD,90,36878,
CRY THE,Horror,DVD,90,36952,
THE FOG,Horror,DVD,90,37103,
HAPPY HELL NIGHT,Horror,DVD,90,37196,
UNFRIENDED,Horror,DVD,90,37254,
DRIFTWOOD,Horror,DVD,90,37420,
DECOYS,Horror,DVD,90,37485,
BUG,Horror,DVD,90,37571,
HALLOWEEN 4: RETURN OF MICHAEL MYERS,Horror,DVD,90,37665,
WHISPER,Horror,DVD,90,37674,
HALLOWEEN 5: REVENGE OF MICHAEL MYERS,Horror,DVD,90,37786,
OPEN GRAVES,Horror,DVD,90,37795,
FRANKENFISH,Horror,DVD,90,37927,
JACKHAMMER MASSACRE,Horror,DVD,90,38127,
BLESSED,Horror,DVD,90,38231,
CRAZY EIGHTS,Horror,DVD,90,38238,
GARGOYLE: WINGS OF DARKNESS,Horror,DVD,90,38390,
EVIL REMAINS,Horror,DVD,90,38502,
THE POSSESSED,Horror,DVD,90,38720,
UNDEAD OR ALIVE,Horror,DVD,90,38832,
STARKWEATHER,Horror,DVD,90,38835,
MADHOUSE,Horror,DVD,90,38861,
HACK!,Horror,DVD,90,38930,
BOY EATS GIRL,Horror,DVD,90,38983,
TOOLBOX MURDERS,Horror,DVD,90,38996,
SITTER THE,Horror,DVD,90,39074,
DEAD DOLL,Horror,DVD,90,39250,
BLOOD TRAIL,Horror,DVD,90,39313,
DARKNESS,Horror,DVD,90,39385,
LARVA,Horror,DVD,90,39396,
ZOMBIEZ,Horror,DVD,90,39546,
SEED OF CHUCKY,Horror,DVD,90,39574,
THE WICKEDS,Horror,DVD,91,39604,
HOLLYWOOD SCAREFEST,Horror,DVD,91,39619,
CURSED,Horror,DVD,91,39672,
SHADOW OF THE WRAITH,Horror,DVD,91,39710,
HIDE AND SEEK,Horror,DVD,91,39729,2005
ZODIAC KILLER,Horror,DVD,91,39920,
URBAN LEGENDS: BLOODY MARY,Horror,DVD,91,39922,
RAISING JEFFERY DAHMER,Horror,DVD,91,40090,
THINNER,Horror,DVD,91,40129,
TORTURE ME NO MORE,Horror,DVD,91,40142,
RITUAL,Horror,DVD,91,40177,2012
PROPHECY: FORSAKEN,Horror,DVD,91,40247,
SHOWER OF BLOOD,Horror,DVD,91,40323,
SLAUGHTERHOUSE OF THE RISING SUN,Horror,DVD,91,40522,
SATAN'S LITTLE HELPER,Horror,DVD,91,40523,
UNDEAD,Horror,DVD,91,40544,
DAY OF THE DEAD 2: CONTAGIUM,Horror,DVD,91,40656,
JAQUELINE HYDE,Horror,DVD,91,40676,
POSSUM,Horror,DVD,91,40733,
GHOST WATCHER 2,Horror,DVD,91,40767,
ESCAPEE,Horror,DVD,91,40906,
THE REMAINING,Horror,DVD,91,40928,
THE SKELETON KEY,Horror,DVD,91,40938,
TIME OF FEAR,Horror,DVD,91,40945,
INSANITARIUM,Horror,DVD,91,41010,
DEVIL DOG,Horror,DVD,91,41178,
BLOODLINE,Horror,DVD,91,41224,
THE EXORCISM OF EMILY ROSE,Horror,DVD,91,41291,
CRY-WOLF,Horror,DVD,91,41323,
CREEP,Horror,DVD,91,41326,
PATH OF EVIL,Horror,DVD,91,41359,
CHILLER,Horror,DVD,91,41604,
BLOOD SURF,Horror,DVD,91,41848,
ZOMBIE HONEYMOON,Horror,DVD,91,41868,
CATACOMBS,Horror,DVD,91,41946,
DEATH TUNNEL,Horror,DVD,91,42048,
THE RUINS,Horror,DVD,91,42087,
THE CHOKE,Horror,DVD,91,42259,
2001 MANIACS,Horror,DVD,91,42285,
THEY,Horror,DVD,91,42340,
SATANIC,Horror,DVD,91,42396,
CIGARETTE BURNS,Horror,DVD,91,42431,
CAVED IN,Horror,DVD,91,42468,
VISITING HOURS,Horror,DVD,91,42515,
RETURN OF THE LIVING DEAD: NECROPOLIS,Horror,DVD,91,42517,
THE HAUNTING IN CONNECTICUT 2,Horror,DVD,91,42595,
NUN THE,Horror,DVD,91,42607,
TRICK,Horror,DVD,91,42667,
INCIDENT ON AND OFF A MOUNTAIN ROAD,Horror,DVD,91,42707,
CHOCOLATE,Horror,DVD,91,42708,
SHREDDER,Horror,DVD,91,42852,
FEAST,Horror,DVD,91,42923,
RITUAL,Horror,DVD,91,42929,
THE HILLS HAVE EYES,Horror,DVD,91,42948,
BAD SAMARITAN,Horror,DVD,91,42988,
SICK GIRL,Horror,DVD,91,43011,
DOMINION: PREQUEL TO THE EXORCIST,Horror,DVD,91,43040,
HOMECOMING,Horror,DVD,91,43120,
MR.JINGLES,Horror,DVD,91,43150,
DADDY'S LITTLE GIRL,Horror,DVD,91,43258,
HAUNTED HIGHWAY,Horror,DVD,91,43286,
I'LL ALWAYS KNOW WHAT YOU DID LAST SUMMER,Horror,DVD,91,43329,
WOLF,Horror,DVD,91,43385,
TRAUMA,Horror,DVD,91,43427,
SHUTTER,Horror,DVD,91,43509,
FINGERPRINTS,Horror,DVD,91,43510,
STAY ALIVE,Horror,DVD,91,43581,
TRAPPED ASHES,Horror,DVD,91,43606,
THE CARD PLAYER,Horror,DVD,91,43660,
THE OMEN,Horror,DVD,91,43754,2006
REST STOP: DEAD AHEAD,Horror,DVD,91,43771,
AN AMERICAN HAUNTING,Horror,DVD,91,43831,
FAIR HAIRED CHILD,Horror,DVD,92,43839,
HAECKEL'S TALE,Horror,DVD,92,44091,
DEAD OF WINTER,Horror,DVD,92,44162,
PULSE,Horror,DVD,92,44270,2006
STRIGOI: THE UNDEAD,Horror,DVD,92,44363,
LONG DISTANCE,Horror,DVD,92,44385,
EXORCIST II: THE HERETIC,Horror,DVD,92,44437,
P2-NEW LEVEL OF TERROR,Horror,DVD,92,44461,
THE CELLAR DOOR,Horror,DVD,92,44521,
DAY OF THE DEAD: NEED TO FEED,Horror,DVD,92,44523,
THE HOLE IN THE GROUND,Horror,DVD,92,44543,
HEADSPACE,Horror,DVD,92,44659,
THE STINK OF FLESH,Horror,DVD,92,44689,
THE GATHERING,Horror,DVD,92,44715,
PSYCHO II,Horror,DVD,92,44737,
THE RAVEN,Horror,DVD,92,44802,2006
PELTS,Horror,DVD,92,44844,
OPERATION: NAZI ZOMBIES,Horror,DVD,92,44908,
THE RETURN,Horror,DVD,92,44969,
CARRIE,Horror,DVD,92,45022,2013
THE GRAVEDANCERS,Horror,DVD,92,45180,
UNREST,Horror,DVD,92,45181,
WICKED LITTLE THINGS,Horror,DVD,92,45182,
THE HAMILTONS,Horror,DVD,92,45183,
REINCARNATION,Horror,DVD,92,45186,
BOTTOM FEEDER,Horror,DVD,92,45263,
SUCCUBUS: HELL-BENT,Horror,DVD,92,45367,
FAMILY,Horror,DVD,92,45415,
TURISTAS,Horror,DVD,92,45436,
THR3E,Horror,DVD,92,45479,
THE HITCHER,Horror,DVD,92,45555,2007
THE BREED,Horror,DVD,92,45722,2005
BIG BAD WOLF,Horror,DVD,92,45760,
THE MESSENGERS,Horror,DVD,92,45764,
SLEEPWALKERS,Horror,DVD,92,45772,
JAWS 3,Horror,DVD,92,45779,
JAWS: THE REVENGE,Horror,DVD,92,45780,
SIDE SHO,Horror,DVD,92,45792,
SCREWFLY SOLUTION,Horror,DVD,92,45814,
PHILOSOPHY OF A KNIFE,Horror,DVD,92,46036,
LEATHERFACE: TEXAS CHAINSAW 3,Horror,DVD,92,46104,
VAMPIRE DIARY,Horror,DVD,92,46128,
SKINNED ALIVE,Horror,DVD,92,46146,
THE LAST WINTER,Horror,DVD,92,46219,
DEMON HOUSE,Horror,DVD,92,46257,
PATHOLOGY,Horror,DVD,92,46407,
ROGUE,Horror,DVD,92,46628,
CHILL,Horror,DVD,92,46725,
AUTOMATON TRANSFUSION,Horror,DVD,92,46907,
HAUNT,Horror,DVD,92,47134,
BIG DRIVER,Horror,DVD,92,47264,
MIRRORS,Horror,DVD,92,47288,
THE DARK HALF,Horror,DVD,92,47321,
HE'S OUT THERE,Horror,DVD,92,47371,
RED MIST,Horror,DVD,92,47419,
DOROTHY MILLS,Horror,DVD,92,47420,
POSSESION,Horror,DVD,92,47481,2009
HAUNTING OF MOLLY HARTLEY,Horror,DVD,92,47527,
SCOURGE,Horror,DVD,92,47528,
DARK REEL,Horror,DVD,92,47663,
DONKEY PUNCH,Horror,DVD,92,47843,
SHUTTLE,Horror,DVD,92,47844,
VINYAN,Horror,DVD,92,47845,
HOUSE,Horror,DVD,92,47876,2008
THE UNINVITED,Horror,DVD,92,48029,
GRACE,Horror,DVD,92,48042,
EVIL FACE,Horror,DVD,92,48085,
THE GRUDGE 3,Horror,DVD,92,48103,
MY BLOODY VALENTINE,Horror,DVD,92,48147,2009
SPLINTER,Horror,DVD,92,48154,
THE DEVIL'S TOMB,Horror,DVD,92,48169,
ELSEWHERE,Horror,DVD,93,48225,
SURVIVAL OF THE DEAD,Horror,DVD,93,48230,
HOUSE OF THE DEAD,Horror,DVD,93,48234,
THE WARD,Horror,DVD,93,48314,
SIMON SAYS,Horror,DVD,93,48322,
THE UNBORN,Horror,DVD,93,48394,
THE HAUNTING IN CONNECTICUT,Horror,DVD,93,48459,
MESSENGERS 2: THE SCARECROW,Horror,DVD,93,48500,
THE LAST RESORT,Horror,DVD,93,48737,
INCUBUS,Horror,DVD,93,49007,2007
7 BELOW,Horror,DVD,93,49088,
JACK GOES HOME,Horror,DVD,93,49153,
LOST AFTER DARK,Horror,DVD,93,49224,
SEA OF DUST,Horror,DVD,93,49225,
DEAD SOULS,Horror,DVD,93,49226,
THE HAUNTED AIRMAN,Horror,DVD,93,49241,
TRAIN,Horror,DVD,93,49448,
DEADLINE,Horror,DVD,93,49539,
HOME MOVIE,Horror,DVD,93,49610,2009
DARK RIDE,Horror,DVD,93,49650,
LAKE NOIR,Horror,DVD,93,49661,
MANIAC,Horror,DVD,93,49684,2012
SURVIVAL OF THE DEAD,Horror,DVD,93,49693,
DOWN A DARK HALL,Horror,DVD,93,49695,
BLOOD CREEK,Horror,DVD,93,49878,
STEPFATHER,Horror,DVD,93,50044,2010
NINE DEAD,Horror,DVD,93,50248,
SILVER BULLET,Horror,DVD,93,50418,
THE COLLECTOR,Horror,DVD,93,50421,
FLIGHT OF THE LIVING DEAD,Horror,DVD,93,50439,
NURSE,Horror,DVD,93,50463,
LIFE BLOOD,Horror,DVD,93,50529,
COLD STORAGE,Horror,DVD,93,50544,
MEADOWOODS,Horror,DVD,93,50557,
WE ARE WHAT WE ARE,Horror,DVD,93,50589,
COFFIN ROCK,Horror,DVD,93,50615,
WOLFMAN THE,Horror,DVD,93,50622,
SOUTHERN GOTHIC,Horror,DVD,93,50911,
THE RITE,Horror,DVD,93,51010,
DON'T LOOK UP,Horror,DVD,93,51028,
THE UNINVITED,Horror,DVD,93,51030,2008
NEIGHBOR,Horror,DVD,93,51031,
TORMENTED,Horror,DVD,93,51248,
THE FINAL DESTINATION,Horror,DVD,93,51366,
NECROMENTIA,Horror,DVD,93,51379,
THE FORSAKEN,Horror,DVD,93,51540,
MANSON: MY NAME IS EVIL,Horror,DVD,93,51773,
LOST BOYS: THE THIRST,Horror,DVD,93,51812,
THE LOST TRIBE,Horror,DVD,93,51826,
ALTITUDE,Horror,DVD,93,51891,
GOLDEN YEARS,Horror,DVD,93,51936,
JESSABELLE,Horror,DVD,93,51989,
COLIN,Horror,DVD,93,52092,
PRIMAL,Horror,DVD,93,52106,
THE VIOLENT KIND,Horror,DVD,93,52231,
HERE COMES THE DEVIL,Horror,DVD,93,52256,
POSSESSION OF DAVID O'REILLY,Horror,DVD,93,52264,
DAHMER VS GACY,Horror,DVD,93,52335,
THE LAST EXORCISM,Horror,DVD,93,52395,
OPEN GRAVE,Horror,DVD,93,52416,
PSYCHOSIS,Horror,DVD,93,52487,
THE HAUNTING OF MARSTEN MANOR,Horror,DVD,93,52525,
HIGH TENSION,Horror,DVD,93,52599,
CHAIN LETTER,Horror,DVD,93,52617,
VIRUS X,Horror,DVD,93,52646,
HATCHET 2,Horror,DVD,93,52647,
MY SOUL TO TAKE,Horror,DVD,93,52679,
PARANORMAL ACTIVITY 2,Horror,DVD,93,52686,
PSYCH 9,Horror,DVD,93,52775,
SHADOW,Horror,DVD,93,52913,
THE RESIDENT,Horror,DVD,93,53040,
A HORRIBLE WAY TO DIE,Horror,DVD,93,53088,
BAIT,Horror,DVD,93,53119,2011
HEARTLESS,Horror,DVD,94,53129,
INHERITANCE THE,Horror,DVD,94,53130,
THE RITE,Horror,BluRay,94,53232,
FERTILE GROUND,Horror,DVD,94,53305,
SECONDS APART,Horror,DVD,94,53306,
SAVAGE COUNTY,Horror,DVD,94,53349,
EXORCISMUS,Horror,DVD,94,53398,
BLOOD NIGHT,Horror,DVD,94,53448,
INCIDENT IN A GHOSTLAND,Horror,DVD,94,53465,
13 SINS,Horror,DVD,94,53468,
PLAYING HOUSE,Horror,DVD,94,53487,
THE BABY,Horror,DVD,94,53550,
BLOODY BIRTHDAY,Horror,DVD,94,53552,
THE NESTING,Horror,DVD,94,53594,
WAKE WOOD,Horror,DVD,94,53597,
DYLAN DOG: DEAD OF NIGHT,Horror,DVD,94,53733,
THE DEAD AND THE DAMNED,Horror,DVD,94,53735,
GOBLIN,Horror,DVD,94,53738,
THE TASK,Horror,DVD,94,53741,
SCREAM OF THE BANSHEE,Horror,DVD,94,53742,
STAKE LAND,Horror,DVD,94,53791,
THE CLINIC,Horror,DVD,94,53818,
EVIL THINGS,Horror,DVD,94,53822,
CAMP HELL,Horror,DVD,94,53823,
THE TUNNEL,Horror,DVD,94,53843,
MEDIUM RAW: NIGHT OF THE WOLF,Horror,DVD,94,53885,
SUPER HYBRID,Horror,DVD,94,53957,
THE BLEEDING HOUSE,Horror,DVD,94,54031,
DARK WATER,Horror,DVD,94,54075,
SCREAM 4,Horror,DVD,94,54404,
PLAYDATE,Horror,DVD,94,54407,
THE PRESENCE,Horror,DVD,94,54412,
VLOG,Horror,DVD,94,54504,
THE CALLER,Horror,DVD,94,54526,2011
ROSEWOOD LANE,Horror,DVD,94,54584,
THE COUNTESS,Horror,DVD,94,54595,
MOTHMAN,Horror,DVD,94,54604,
THE COLLAPSED,Horror,DVD,94,54612,
OMEN IV: THE AWAKENING,Horror,DVD,94,54634,
DARK NIGHT OF THE S,Horror,DVD,94,54651,
FADING OF THE CRIES,Horror,DVD,94,54824,
THE OPEN DOOR,Horror,DVD,94,54829,
THE WOMAN IN BLACK,Horror,DVD,94,54869,
NEEDLE,Horror,DVD,94,54907,
MAGIC MAGIC,Horror,DVD,94,54923,
EPISODE 50,Horror,DVD,94,55005,
KILL KATIE MALONE,Horror,DVD,94,55015,
THE LAZARUS EFFECT,Horror,DVD,94,55057,
ROGUE RIVER,Horror,DVD,94,55078,
THE HUNTERS,Horror,DVD,94,55123,2011
PHANTASM,Horror,DVD,94,55137,
23:59,Horror,DVD,94,55149,
SHARK NIGHT,Horror,DVD,94,55230,
WOMAN THE,Horror,DVD,94,55294,
CYRUS: MIND OF A SERIAL KILLER,Horror,DVD,94,55318,
LOVELY MOLLY,Horror,DVD,94,55368,
INKUBUS,Horror,DVD,94,55560,
ENTER NOWHERE,Horror,DVD,94,55874,
THE TERROR EXPERIMENT,Horror,DVD,94,55923,
NIGHT WOLF,Horror,DVD,94,56030,
THE THEATRE BIZARRE,Horror,DVD,94,56035,
THE FIELDS,Horror,DVD,94,56042,
MOTHER'S DAY,Horror,DVD,94,56073,
PLAYBACK,Horror,DVD,94,56074,
THE DEVIL INSIDE,Horror,DVD,94,56121,
ASTRAL,Horror,DVD,94,56138,
SILENT HOUSE,Horror,DVD,94,56517,
MAMA,Horror,DVD,94,56714,
PARANORMAL ACTIVITY 4,Horror,DVD,94,56813,
THE BARRENS,Horror,DVD,94,56946,
THE RAVEN,Horror,DVD,94,56971,2012
WEREWOLF,Horror,DVD,94,56983,
MARA,Horror,DVD,94,57048,
6 DEGREES OF HELL,Horror,DVD,95,57259,
GUT,Horror,DVD,95,57323,
WOLVES,Horror,DVD,95,57329,
HOUSE AT THE END OF THE STREET,Horror,DVD,95,57402,
LEATHERFACE:TEXAS CHAINSAW 3,Horror,DVD,95,57433,
THE POSSESSION,Horror,DVD,95,57454,
TRUE NATURE,Horror,DVD,95,57499,
6 SOULS,Horror,DVD,95,57660,
KISS OF THE DAMNED,Horror,DVD,95,57665,
SINISTER,Horror,DVD,95,57676,
THE MOORING,Horror,DVD,95,57770,
TWIXT,Horror,DVD,95,57808,
THE COLLECTION,Horror,DVD,95,57862,
THE BOY,Horror,DVD,95,57909,2016
NIGHT OF THE LIVING DEAD:RESURRECTION,Horror,DVD,95,57923,
HOLLOW,Horror,DVD,95,57956,
DARK CIRCLES,Horror,DVD,95,58005,
THE ABCS OF DEATH,Horror,DVD,95,58008,
COOL AIR,Horror,DVD,95,58026,2012
PRANK,Horror,DVD,95,58138,
LORD OF DARKNESS,Horror,DVD,95,58171,
WOULD YOU RATHER,Horror,DVD,95,58206,
BUNNYMAN MASSACRE,Horror,DVD,95,58226,
VAMPIRE,Horror,DVD,95,58388,
AMONG FRIENDS,Horror,DVD,95,58452,
WORLD WAR Z,Horror,DVD,95,58614,
EXISTS,Horror,DVD,95,59556,
POLTERGEIST,Horror,DVD,95,59596,2015
RYDE,Horror,DVD,95,59645,
ENTER THE DANGEROUS MIND,Horror,DVD,95,59723,
THE WOMAN IN BLACK 2,Horror,DVD,95,59724,
HOUSE OF 9,Horror,DVD,95,59749,
HUMAN CENTIPEDE 3,Horror,DVD,95,60191,
THE BADGER GAME,Horror,DVD,95,60259,
SOME KIND OF HATE,Horror,DVD,95,60353,
FLIGHT 7500,Horror,DVD,95,60598,
FOREST THE,Horror,DVD,95,60601,
THE BOY (D.MORSE),Horror,DVD,95,60661,2015
THE CONJURING 2,Horror,DVD,95,61040,
TRAIL OF BLOOD,Horror,DVD,95,61106,
THE APPARITION,Horror,DVD,95,61107,
UNCUT,Horror,DVD,95,61108,
RAT SCRATCH FEVER,Horror,DVD,95,61177,
LATE FEE,Horror,DVD,95,61183,
AMOK TRAIN,Horror,DVD,95,61184,
TRASH FIRE,Horror,DVD,95,61359,
31,Horror,DVD,95,61386,
THE LITTLE STRANGER,Horror,DVD,95,61548,
HOUSE ON WILLOW STREET,Horror,DVD,95,61568,
INCARNATE,Horror,BluRay,95,61609,
INCARNATE,Horror,DVD,95,61610,
DON'T HANG UP,Horror,DVD,95,61715,
OUR HOUSE,Horror,DVD,95,61725,2018
THE BYE BYE MAN,Horror,DVD,95,61734,
RINGS,Horror,DVD,95,61777,
FEAR INC,Horror,DVD,95,61780,
LOCH NESS TERROR,Horror,DVD,95,61826,
SLENDER MAN,Horror,DVD,95,61936,
DON'T KNOCK TWICE,Horror,DVD,95,61968,
DON'T KNOCK TWICE,Horror,BluRay,95,61969,
PHOENIX FORGOTTEN,Horror,DVD,95,61976,
WISH UPON,Horror,DVD,95,62193,
MARY,Horror,DVD,95,62380,2019
THE CURED,Horror,DVD,95,62549,
SUMMER OF 84,Horror,DVD,95,62691,
STRANGERS PREY AT NIGHT,Horror,DVD,95,62746,
THE BARRENS,Horror,BluRay,95,62819,
SLUMBER,Horror,DVD,95,62838,
VHS: VIRAL,Horror,DVD,95,62890,
HALLOWEEN,Horror,BluRay,95,62993,
SAW,Horror,DVD,95,63018,
LEPRECHAUN RETURNS,Horror,DVD,95,63021,
DEAD TRIGGER,Horror,DVD,95,63047,
HELL FEST,Horror,DVD,96,63108,
LOOK AWAY,Horror,DVD,96,63173,
JACKALS,Horror,DVD,96,63274,
DEVIL'S DUE,Horror,BluRay,96,63324,
THE OTHER SIDE OF THE DOOR,Horror,DVD,96,63327,
ANATOMY,Horror,DVD,96,63504,
ESCAPE ROOM,Horror,DVD,96,63520,
THE POSSESSION OF HANNAH GRACE,Horror,DVD,96,63630,
CURSE OF CHUCKY,Horror,BluRay,96,63648,
THE PRODIGY,Horror,DVD,96,63675,
THE DIVINE FURY,Horror,BluRay,96,63787,
ASSIMILATE,Horror,DVD,96,63820,
THE CURSE OF LA LLORONA,Horror,DVD,96,63854,
THE CURSE OF LA LLORONA,Horror,BluRay,96,63855,
BRIGHTBURN,Horror,BluRay,96,63923,
THE DEVIL'S DOLLS,Horror,DVD,96,63938,
NIGHTMARE CINEMA,Horror,DVD,96,63980,
DARLIN',Horror,DVD,96,64034,
ANNABELLE COMES HOME,Horror,DVD,96,64104,
ANNABELLE COMES HOME,Horror,BluRay,96,64106,
GWEN,Horror,DVD,96,64130,
ST. AGATHA,Horror,DVD,96,64140,
TRESPASSERS,Horror,DVD,96,64389,
I SEE YOU,Horror,DVD,96,64499,
COUNTDOWN,Horror,BluRay,96,64516,
COUNTDOWN,Horror,DVD,96,64517,
AFTER SHE WAKES,Horror,DVD,96,64614,
THE DAWN,Horror,DVD,96,64668,
DOCTOR SLEEP,Horror,DVD,96,unnumbered,
THE NIGHTSHIFTER,Horror,DVD,96,unnumbered,
THE HOUSE THAT JACK BUILT,Horror,DVD,96,unnumbered,
SUPERCOP 2,Martial Arts,DVD,96,30725,
THE PRISONER,Martial Arts,DVD,96,31210,
TOKYO RAIDERS,Martial Arts,DVD,96,31270,
MELTDOWN,Martial Arts,DVD,96,31451,
THE NEW BIG BOSS,Martial Arts,DVD,96,31696,
SHAOLIN: WHEEL OF LIFE,Martial Arts,DVD,96,32044,
EXTREME HEIST,Martial Arts,DVD,96,32285,
THE PROTECTOR,Martial Arts,DVD,96,32626,
CONTRACT KILLER,Martial Arts,DVD,96,32869,
BLACK BELT JONES 2,Martial Arts,DVD,96,32885,
SHADOW FURY,Martial Arts,DVD,96,32937,
THE MASTER,Martial Arts,DVD,96,32941,2002
THE STORM RIDERS,Martial Arts,DVD,96,33603,
IN THE LINE OF DUTY 4,Martial Arts,DVD,96,33850,
THE GRANDMASTER,Martial Arts,DVD,96,34028,
INVINCIBLE,Martial Arts,DVD,96,34078,2002
MAGNIFICENT BUTCHER,Martial Arts,DVD,96,34554,
BREATHING FIRE,Martial Arts,DVD,96,34603,
CRADLE 2 THE GRAVE,Martial Arts,DVD,96,34722,
THE POSTMAN FIGHTS BACK,Martial Arts,DVD,96,34766,
ANOTHER MELTDOWN,Martial Arts,DVD,96,35034,
GOODBYE BRUCE LEE,Martial Arts,DVD,96,35245,
SO CLOSE,Martial Arts,DVD,96,35542,
RUSH HOUR 3,Martial Arts,DVD,96,35550,
BROTHERS FIVE,Martial Arts,DVD,96,35641,
SAMOURAIS,Martial Arts,DVD,96,35914,
VAMPIRE EFFECT,Martial Arts,DVD,96,36148,
THE STREET FIGHTER,Martial Arts,DVD; 2001 Front Row Entertainment release,96,36166,
OPERATION SCORPIO,Martial Arts,DVD,96,36600,
THE YOUNG MASTER,Martial Arts,DVD,96,36601,
THE SUPER NINJA,Martial Arts,DVD,96,37764,
WARRIORS OF HEAVEN AND EARTH,Martial Arts,DVD,96,38204,
THE RESTLESS,Martial Arts,DVD,96,38434,
VOLCANO HIGH,Martial Arts,DVD,96,39019,
BLOOD HEAT,Martial Arts,DVD,96,39179,
SAULABI,Martial Arts,DVD,96,39181,
LEGACY OF RAGE,Martial Arts,DVD,96,39263,
VAMPIRES: THE TURNING,Martial Arts,DVD,96,39439,
SHOGUN'S SHADOW,Martial Arts,DVD,96,39770,
ONG-BAK: THE THAI WARRIOR,Martial Arts,DVD,96,40180,
SHOGUN'S NINJA,Martial Arts,DVD,96,40371,
THE THREE SWORDSMEN,Martial Arts,DVD,97,40404,
EXECUTIONER 2 THE: KARATE INFERNO,Martial Arts,DVD,97,40572,
MR. X,Martial Arts,DVD,97,40939,
SPECIAL ID,Martial Arts,DVD,97,41023,
AMERICAN KICKBOXER,Martial Arts,DVD,97,41149,
AMERICAN SAMURAI,Martial Arts,DVD,97,41150,
KUNG FU UNLEASHED,Martial Arts,DVD,97,41159,
THE HEROIC TRIO,Martial Arts,DVD,97,41567,
THE STREET FIGHTER,Martial Arts,DVD; 2003 Legacy Entertainment release,97,42062,
ZU WARRIORS,Martial Arts,DVD,97,42142,
KUNG FU KILLER,Martial Arts,DVD,97,42278,
KILTRO,Martial Arts,DVD,97,43525,
BODY WEAPON,Martial Arts,DVD,97,43978,
SKYLINE CRUISERS,Martial Arts,DVD,97,43981,
A MAN CALLED HERO,Martial Arts,DVD,97,43983,
HYPNOSIS,Martial Arts,DVD,97,43984,
TWIN DAGGERS,Martial Arts,DVD,97,44340,
POLICE STORY 2,Martial Arts,DVD,97,45314,
KISS OF THE DRAGON,Martial Arts,DVD,97,45371,
DEATH RING,Martial Arts,DVD,97,45694,
ADVENTURES OF JOHNNY TA,Martial Arts,DVD,97,45977,
THE FORBIDDEN KINGDOM,Martial Arts,DVD,97,46259,
TWO TIGERS,Martial Arts,DVD,97,46924,
BODYGUARD: A NEW BEGINNING,Martial Arts,DVD,97,47189,
FIST OF THE WARRIOR,Martial Arts,DVD,97,47441,
FOUR DRAGONS,Martial Arts,DVD,97,48041,
DEMON WARRIORS,Martial Arts,DVD,97,48627,
WUSHU,Martial Arts,DVD,97,49893,
ONG-BAK 2,Martial Arts,DVD,97,50000,
NINJA,Martial Arts,DVD,97,50156,
NINJA ASSASSIN,Martial Arts,DVD,97,50276,
KUNG FU MASTER,Martial Arts,DVD,97,51354,
RAGING PHOENIX,Martial Arts,DVD,97,51382,
THE LEGEND OF BRUCE LEE,Martial Arts,DVD,97,51491,
DEATH RING,Martial Arts,DVD,97,52063,
THE SWORD IDENTITY,Martial Arts,DVD,97,52407,
SORCERER AND THE WHITE SNAKE,Martial Arts,BluRay,97,52587,
ONG-BAK 3,Martial Arts,DVD,97,52680,
TEKKEN,Martial Arts,DVD,97,52718,
SEVEN SWORDS,Martial Arts,DVD,97,52766,
VANQUISHER,Martial Arts,DVD,97,52937,
MUAY THAI FIGHTER,Martial Arts,DVD,97,53132,
BADGES OF FURY,Martial Arts,DVD,97,53287,
THE WARRIOR'S WAY,Martial Arts,DVD,97,53565,
EMPIRE OF ASSASSINS,Martial Arts,DVD,97,53604,
SHAOLIN,Martial Arts,DVD,97,54609,
CHAMPIONS,Martial Arts,DVD,97,55007,
IP MAN 5-THE LEGEND IS BORN,Martial Arts,DVD,97,55014,
FIGHT THE FIGHT,Martial Arts,DVD,97,56058,
MAN WITH THE IRON FISTS,Martial Arts,DVD,97,57605,
SORCERER AND THE WHITE SNAKE,Martial Arts,DVD,97,57804,
KICK THE,Martial Arts,DVD,97,57842,
IP MAN 4-THE FINAL FIGHT,Martial Arts,DVD,97,58921,
IP MAN 3,Martial Arts,DVD,97,60625,
KICKBOXER VENGEANCE,Martial Arts,DVD,97,61215,
RISE OF THE LEGEND,Martial Arts,DVD,97,61486,
BIRTH OF THE DRAGON,Martial Arts,BluRay,97,62286,
BIRTH OF THE DRAGON,Martial Arts,DVD,97,62287,
KICKBOXER: RETALIATION,Martial Arts,DVD,97,62744,
KICKBOXER: RETALIATION,Martial Arts,BluRay,97,62745,
DRAGON WU-XIA,Martial Arts,DVD,97,63182,
TRIPLE THREAT,Martial Arts,DVD,97,63584,
MASTER Z: IP MAN LEGACY,Martial Arts,BluRay,97,64038,
BLUE HAWAII,Musicals and Performing Arts,DVD,97,30882,
STEP LIVELY,Musicals and Performing Arts,DVD,97,33218,
THE KISSING BANDIT,Musicals and Performing Arts,DVD,97,33228,
HIGHER AND HIGHER,Musicals and Performing Arts,DVD,97,33258,
STONEWALL,Musicals and Performing Arts,DVD,97,33268,
CAMP,Musicals and Performing Arts,DVD,97,34816,
MUSIC IN MY HEART,Musicals and Performing Arts,DVD,97,35216,
BILLIE,Musicals and Performing Arts,DVD,97,36508,
HAIRSPRAY,Musicals and Performing Arts,DVD,97,41002,
